Record#;Publisher;Publication Title;UKB APC discount %;HOOP1;HOOP2;HOOP3;Impact Factor 2014;JCR Quartile 2014;"ISSN
print";"ISSN
Online";Collection Code;Collection 2016;URL;;JCR subject category;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16811;Springer;Microgravity Science and Technology;100;Techniek;;;0.910;Q2;0938-0108;1875-0494;"SPR01;SPR05";"SPRINGER 2015;Springer NL OA publishing";http://link.springer.com/journal/12217; ;"COMPUTER SCIENCE, THEORY & METHODS;STATISTICS & PROBABILITY;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16812;Springer;Microsystem Technologies;100;Techniek;;;0.875;Q3;0946-7076;1432-1858;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/542; ;"CELL BIOLOGY;MEDICINE, RESEARCH & EXPERIMENTAL;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16813;Springer;Milan Journal of Mathematics;100;Natuur;;;0.658;Q3;1424-9286;1424-9294;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/32; ;"MATHEMATICS, APPLIED;STATISTICS & PROBABILITY;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16814;Springer;Mind and Society;100;Economie;;;;;1593-7879;1860-1839;"SPR01;SPR05";"SPRINGER 2015;Springer NL OA publishing";http://link.springer.com/journal/11299; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20996;Springer;Mindfulness;100;Gedrag;;;3.692;Q1;1868-8527;1868-8535;"SPR01;SPR05";"SPRINGER 2015;Springer NL OA publishing";http://link.springer.com/journal/12671; ;"MATERIALS SCIENCE, CHARACTERIZATION & TESTING;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16815;Springer;Minds and Machines;100;Gedrag;;;0.568;Q4;0924-6495;1572-8641;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/11023; ;"BUSINESS;MANAGEMENT;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16816;Springer;Mine Water and the Environment;100;Natuur;;;1.206;Q3;1025-9112;1616-1068;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/10230; ;"BUSINESS;MANAGEMENT;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22389;Springer;Mineral Economics;100;Economie;;;;;2191-2203;2191-2211;"SPR01;SPR05";"SPRINGER 2015;Springer NL OA publishing";http://link.springer.com/journal/13563; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16817;Springer;Mineralium Deposita;100;Natuur;;;2.561;Q2;0026-4598;1432-1866;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/126; ;"GEOLOGY;PALEONTOLOGY;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16818;Springer;Mineralogy and Petrology;100;Natuur;;;1.349;Q3;0930-0708;1438-1168;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/710; ;"SPORT SCIENCES;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16819;Springer;Minerva;100;Gedrag;;;0.891;Q2;0026-4695;1573-1871;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/11024; ;"PSYCHIATRY;PSYCHOLOGY;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16822;Springer;Mitigation and Adaptation Strategies for Global Change;100;Natuur;;;2.669;Q2;1381-2386;1573-1596;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/11027; ;"CLINICAL NEUROLOGY;PERIPHERAL VASCULAR DISEASE;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16826;Springer;Mobile Networks and Applications;100;Techniek;;;1.045;Q2;1383-469X;1572-8153;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/11036; ;"CONSTRUCTION & BUILDING TECHNOLOGY;ENGINEERING, CIVIL;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30807;Springer;Modeling Earth Systems and Environment;100;Natuur;;;;;;;"SPR50;SPR05";"Not in any SURF Collection;Springer NL OA publishing";; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16829;Springer;Molecular and Cellular Biochemistry;100;Gezondheid;Natuur;;2.393;Q3;0300-8177;1573-4919;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/11010; ;"MATHEMATICS, APPLIED;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16832;Springer;Molecular Biology Reports;100;Natuur;;;2.024;Q3;0301-4851;1573-4978;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/11033; ;"HISTORY & PHILOSOPHY OF SCIENCE;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16833;Springer;Molecular Biotechnology;100;Natuur;;;1.876;Q3;1073-6085;1559-0305;"SPR01;SPR04;SPR05";"SPRINGER 2015;SPRINGER Deep Archive II;Springer NL OA publishing";http://link.springer.com/journal/12033; ;"ECONOMICS;SOCIAL SCIENCES, MATHEMATICAL METHODS;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16834;Springer;Molecular Breeding;100;Landbouw;;;2.246;Q1;1380-3743;1572-9788;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/11032; ;"EDUCATION, SCIENTIFIC DISCIPLINES;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27352;Springer;Molecular Diagnosis and Therapy;100;Gezondheid;;;2.891;Q2;1177-1062;1179-2000;"SPR51;SPR05";"ADIS;Springer NL OA publishing";http://www.springerlink.com/openurl.asp?genre=journal&issn=1177-1062; ;"SUBSTANCE ABUSE;PSYCHIATRY;PSYCHOLOGY;";asp?genre=journal&issn=1177-1062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16835;Springer;Molecular Diversity;100;Natuur;;;1.896;Q2;1381-1991;1573-501X;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/11030; ;"PSYCHIATRY;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16837;Springer;Molecular Genetics and Genomics;100;Gezondheid;Natuur;;2.728;Q2;1617-4615;1617-4623;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/438; ;"PHYSICS, CONDENSED MATTER;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16839;Springer;Molecular Imaging and Biology;100;Gezondheid;;;2.774;Q2;1536-1632;1860-2002;"SPR01;SPR05";"SPRINGER 2015;Springer NL OA publishing";http://link.springer.com/journal/11307; ;"MATERIALS SCIENCE, COATINGS & FILMS;PHYSICS, APPLIED;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16841;Springer;Molecular Neurobiology;100;Gezondheid;;;5.137;Q1;0893-7648;1559-1182;"SPR01;SPR04;SPR05";"SPRINGER 2015;SPRINGER Deep Archive II;Springer NL OA publishing";http://link.springer.com/journal/12035; ;"SURGERY;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30810;Springer;Monash Bioethics Review;100;Gedrag;;;;;1321-2753;1836-6716;"SPR01;SPR05";"SPRINGER 2015;Springer NL OA publishing";http://link.springer.com/journal/40592; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16845;Springer;Monatshefte für Chemie - Chemical Monthly;100;Natuur;;;1.222;Q3;0026-9247;1434-4475;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/706; ;"PLANNING & DEVELOPMENT;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16846;Springer;Monatshefte für Mathematik;100;Natuur;;;0.647;Q2;0026-9255;1436-5081;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/605; ;"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE;ROBOTICS;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16847;Springer;Monatsschrift Kinderheilkunde;100;Gezondheid;;;0.229;Q4;0026-9298;1433-0474;"SPR01;SPR05";"SPRINGER 2015;Springer NL OA publishing";http://link.springer.com/journal/112; ;"GEOSCIENCES, MULTIDISCIPLINARY;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16849;Springer;Morphology;100;Gedrag;;;;;1871-5621;1871-5656;"SPR01;SPR05";"SPRINGER 2015;Springer NL OA publishing";http://link.springer.com/journal/11525; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16858;Springer;Motivation and Emotion;100;Gedrag;;;1.744;Q3;0146-7239;1573-6644;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/11031; ;"CHEMISTRY, ORGANIC;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16859;Springer;Multibody System Dynamics;100;Techniek;;;1.739;Q2;1384-5640;1573-272X;"SPR01;SPR05";"SPRINGER 2015;Springer NL OA publishing";http://link.springer.com/journal/11044; ;"CHEMISTRY, ORGANIC;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16860;Springer;Multidimensional Systems and Signal Processing;100;Techniek;;;1.617;Q1;0923-6082;1573-0824;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/11045; ;"MATERIALS SCIENCE, MULTIDISCIPLINARY;PHYSICS, CONDENSED MATTER;POLYMER SCIENCE;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16862;Springer;Multimedia Systems;100;Techniek;;;0.619;Q4;0942-4962;1432-1882;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/530; ;"MANAGEMENT;SOCIAL SCIENCES, MATHEMATICAL METHODS;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16863;Springer;Multimedia Tools and Applications;100;Techniek;;;1.346;Q2;1380-7501;1573-7721;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/11042; ;"ENTOMOLOGY;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16696;Springer;Musculoskeletal Surgery;100;Gezondheid;;;;;2035-5106;2035-5114;"SPR01;SPR05";"SPRINGER 2015;Springer NL OA publishing";http://link.springer.com/journal/12306; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16865;Springer;Mycological Progress;100;Natuur;;;1.913;Q3;1617-416X;1861-8952;"SPR01;SPR05";"SPRINGER 2015;Springer NL OA publishing";http://link.springer.com/journal/11557; ;"CHEMISTRY, ANALYTICAL;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16866;Springer;Mycopathologia;100;Natuur;;;1.528;Q3;0301-486X;1573-0832;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/11046; ;"ONCOLOGY;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16867;Springer;Mycorrhiza;100;Natuur;;;3.459;Q1;0940-6360;1432-1890;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/572; ;"EDUCATION & EDUCATIONAL RESEARCH;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20248;Springer;Mycotoxin Research;100;Natuur;;;;;0178-7888;1867-1632;"SPR01;SPR05";"SPRINGER 2015;Springer NL OA publishing";http://link.springer.com/journal/12550; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16870;Springer;Nano Research;100;Natuur;Techniek;;7.010;Q1;1998-0124;1998-0000;"SPR01;SPR05";"SPRINGER 2015;Springer NL OA publishing";http://link.springer.com/journal/12274; ;"EDUCATION & EDUCATIONAL RESEARCH;SOCIOLOGY;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16872;Springer;NanoEthics;100;Gedrag;;;0.703;Q2;1871-4757;1871-4765;"SPR01;SPR05";"SPRINGER 2015;Springer NL OA publishing";http://link.springer.com/journal/11569; ;"PHYSICS, APPLIED;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26206;Springer;National Academy Science Letters;100;Natuur;Gedrag;;0.292;Q4;0250-541X;2250-1754;"SPR01;SPR05";"SPRINGER 2015;Springer NL OA publishing";http://link.springer.com/journal/40009; ;"STATISTICS & PROBABILITY;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16875;Springer;Natur und Recht;100;Rechten;;;;;0172-1631;1439-0515;"SPR01;SPR05";"SPRINGER 2015;Springer NL OA publishing";http://link.springer.com/journal/10357; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16876;Springer;Natural Computing;100;Techniek;;;0.757;Q4;1567-7818;1572-9796;"SPR01;SPR05";"SPRINGER 2015;Springer NL OA publishing";http://link.springer.com/journal/11047; ;"GEOCHEMISTRY & GEOPHYSICS;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16877;Springer;Natural Hazards;100;Natuur;;;1.719;Q2;0921-030X;1573-0840;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/11069; ;"TELECOMMUNICATIONS;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16878;Springer;Natural Language and Linguistic Theory;100;Taal & Cultuur;;;1.123;Q1;0167-806X;1573-0859;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/11049; ;"TELECOMMUNICATIONS;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16879;Springer;Natural Language Semantics;100;Taal & Cultuur;;;0.560;Q2;0925-854X;1572-865X;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/11050; ;"HEALTH CARE SCIENCES & SERVICES;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16880;Springer;Natural Resources Research;100;Natuur;;;;;1520-7439;1573-8981;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/11053; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16881;Springer;Naturwissenschaften - The Science of Nature;100;Natuur;;;2.098;Q1;0028-1042;1432-1904;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/114; ;"CHEMISTRY, ORGANIC;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16882;Springer;Naunyn-Schmiedeberg's Archives of Pharmacology;100;Gezondheid;;;2.471;Q2;0028-1298;1432-1912;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/210; ;"CHEMISTRY, ORGANIC;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16885;Springer;Neohelicon;100;Taal & Cultuur;;;;;0324-4652;1588-2810;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/11059; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16886;Springer;Neophilologus;100;Taal & Cultuur;;;;;0028-2677;1572-8668;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/11061; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26182;Springer;Neotropical Entomology;100;Gezondheid;;;0.772;Q3;1519-566X;1678-8052;"SPR01;SPR05";"SPRINGER 2015;Springer NL OA publishing";http://link.springer.com/journal/13744; ;"CHEMISTRY, MULTIDISCIPLINARY;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30813;Springer;Netherlands International Law Review;100;Rechten;;;;;0165-070X;1741-6191;"SPR50;SPR05";"Not in any SURF Collection;Springer NL OA publishing";http://www.springerlink.com/openurl.asp?genre=journal&eissn=0165-070X; ;;asp?genre=journal&eissn=0165-070X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16887;Springer;NETNOMICS: Economic Research and Electronic Networking;100;Economie;;;;;1385-9587;1573-7071;"SPR01;SPR05";"SPRINGER 2015;Springer NL OA publishing";http://link.springer.com/journal/11066; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26183;Springer;Network Modeling Analysis in Health Informatics and Bioinformatics;100;Techniek;;;;;2192-6662;2192-6670;"SPR01;SPR05";"SPRINGER 2015;Springer NL OA publishing";http://link.springer.com/journal/13721; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16888;Springer;Networks and Spatial Economics;100;Economie;;;2.085;Q1;1566-113X;1572-9427;"SPR01;SPR05";"SPRINGER 2015;Springer NL OA publishing";http://link.springer.com/journal/11067; ;"PSYCHOLOGY, MULTIDISCIPLINARY;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16890;Springer;Neural Computing and Applications;100;Techniek;;;1.569;Q2;0941-0643;1433-3058;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/521; ;"ECONOMICS;SOCIAL SCIENCES, MATHEMATICAL METHODS;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16891;Springer;Neural Processing Letters;100;Techniek;;;1.448;Q2;1370-4621;1573-773X;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/11063; ;"CULTURAL STUDIES;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16893;Springer;Neurochemical Research;100;Gezondheid;;;2.593;Q3;0364-3190;1573-6903;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/11064; ;"CLINICAL NEUROLOGY;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16894;Springer;Neurocritical Care;100;Gezondheid;;;2.440;Q2;1541-6933;1556-0961;"SPR01;SPR05";"SPRINGER 2015;Springer NL OA publishing";http://link.springer.com/journal/12028; ;"REPRODUCTIVE BIOLOGY;VETERINARY SCIENCES;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16895;Springer;Neuroethics;100;Gezondheid;;;1.311;Q2;1874-5490;1874-5504;"SPR01;SPR05";"SPRINGER 2015;Springer NL OA publishing";http://link.springer.com/journal/12152; ;"PSYCHOLOGY, EXPERIMENTAL;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16897;Springer;neurogenetics;100;Gezondheid;;;2.884;Q2;1364-6745;1364-6753;"SPR01;SPR05";"SPRINGER 2015;Springer NL OA publishing";http://link.springer.com/journal/10048; ;"PLANNING & DEVELOPMENT;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16898;Springer;NeuroInformatics;100;Techniek;Gezondheid;;2.825;Q1;1539-2791;1559-0089;"SPR01;SPR05";"SPRINGER 2015;Springer NL OA publishing";http://link.springer.com/journal/12021; ;"ENDOCRINOLOGY & METABOLISM;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16899;Springer;Neurological Sciences;100;Gezondheid;;;1.447;Q3;1590-1874;1590-3478;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/10072; ;"SOCIAL SCIENCES, INTERDISCIPLINARY;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16900;Springer;NeuroMolecular Medicine;100;Gezondheid;;;3.678;Q2;1535-1084;1559-1174;"SPR01;SPR05";"SPRINGER 2015;Springer NL OA publishing";http://link.springer.com/journal/12017; ;"ENGINEERING, BIOMEDICAL;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27238;Springer;neuropsychiatrie;100;Gezondheid;;;;;0948-6259;2194-1327;"SPR01;SPR05";"SPRINGER 2015;Springer NL OA publishing";http://link.springer.com/journal/40211; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16902;Springer;Neuropsychology Review;100;Gedrag;;;4.592;Q1;1040-7308;1573-6660;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/11065; ;"PATHOLOGY;TOXICOLOGY;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16903;Springer;Neuroradiology;100;Gezondheid;;;2.485;Q2;0028-3940;1432-1920;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/234; ;"ENVIRONMENTAL SCIENCES;TOXICOLOGY;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16906;Springer;Neurosurgical Review;100;Gezondheid;;;2.176;Q3;0344-5607;1437-2320;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/10143; ;"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH;TRANSPORTATION;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22393;Springer;Neurotherapeutics;100;Gedrag;Gezondheid;;5.054;Q1;1933-7213;1878-7479;"SPR01;SPR05";"SPRINGER 2015;Springer NL OA publishing";http://link.springer.com/journal/13311; ;"GEOGRAPHY;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20302;Springer;Neurotoxicity Research;100;Natuur;Gezondheid;;3.538;Q2;1029-8428;1476-3524;"SPR01;SPR05";"SPRINGER 2015;Springer NL OA publishing";http://link.springer.com/journal/12640; ;"METALLURGY & METALLURGICAL ENGINEERING;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16908;Springer;New Forests;100;Landbouw;;;1.829;Q1;0169-4286;1573-5095;"SPR01;SPR03;SPR05";"SPRINGER 2015;SPRINGER Deep Archive I;Springer NL OA publishing";http://link.springer.com/journal/11056; ;"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH;TROPICAL MEDICINE;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30816;Springer;New Zealand Journal of Educational Studies;100;Onderwijs;;;;;0028-8276;2199-4714;"SPR50;SPR05";"Not in any SURF Collection;Springer NL OA publishing";http://www.springerlink.com/openurl.asp?genre=journal&eissn=0028-8276; ;;asp?genre=journal&eissn=0028-8276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
